pdb,weight,seq_len
3C7F_A,102.8481278390618,487
2ASK_A,26.025879427984755,113
2VM9_A,42.54249640065802,257
3HTR_A,53.83375892504627,120
1TS9_A,11.390127303941778,102
2PFW_A,81.01979140926001,116
3FAC_A,223.42465799459103,118
1NEP_A,25.967479662069632,130
2UU8_A,11.85,237
3QZR_A,64.96390382358499,187
1B9W_A,22.89513703824461,95
2R0X_A,43.139488870407355,158
2RE7_A,32.39583306538049,134
3X2M_A,26.939933184772375,180
4JP6_A,2.0957814771583414,122
4HMS_A,108.63837995846588,225
3WDN_A,29.790938219532464,125
2GMQ_A,3.3255375505322444,118
5BY5_A,27.4799472343016,146
1JHJ_A,42.137732497133726,171
3AMN_A,57.81305042981213,265
2W47_A,36.94661689519082,144
2YZJ_A,62.43898782011125,169
2A5Z_A,9.913637072235396,262
2YQ2_A,17.514873679247593,337
2TGI_A,18.369365802879532,112
1TVG_A,30.41052449399714,153
2W7Q_A,104.62396666156374,204
2CIR_A,36.75393312286455,297
3LQW_A,26.036096097533513,163
1JSG_A,2.694438717061496,114
2BHG_A,79.87245770602028,209
2RL8_A,56.17699974188725,154
2VWF_A,20.62328780771873,58
2AXW_A,11.049923076655327,134
2QSV_A,52.174131521281694,220
2O6P_A,31.552939641180824,161
4PNO_A,6.742818401825753,72
1VCA_A,86.9245120780094,202
2NV4_A,36.01904496235291,147
2OQK_A,11.001599883653286,117
2CCV_A,13.574196108794068,101
4YX1_A,30.441649101190297,70
1OH4_A,9.370186764414036,179
3I5R_A,26.743784324586528,83
5H9N_A,13.425408746105276,156
2BYO_A,21.183781532106114,207
1BHE_A,103.58782940094844,376
3KGL_A,300.56265170509795,466
3HH7_A,12.737346662472524,65
6R3W_A,13.3736644192981,172
4YWA_A,39.91166245597896,121
2FUR_A,112.95188931576132,209
1QCX_A,47.355352390199776,359
2FU0_A,32.697285820079934,160
1MDC_A,1.31,132
3K6I_A,30.288175910741145,99
3BDR_A,10.5,190
1JOV_A,22.50615471376663,270
3EXM_A,24.489997958350266,237
5YH4_A,16.69600850502898,179
6EVG_A,47.61369550875042,507
3KFF_A,33.852007326006536,162
1SPP_B,39.71856366990126,116
2OV0_A,25.22186551387506,105
2F3L_A,36.5621388871056,184
2PNW_A,41.58558404062638,380
3LNY_A,35.874782229304195,96
1KRR_A,168.64163187066234,203
3CW3_A,12.785386188926791,96
3K1U_A,81.7450555079633,330
1P3C_A,46.90746209293357,215
2GYS_A,292.9574677320925,419
1E2W_A,8.694895053995763,251
5TZM_A,32.88388663160119,100
3CVB_A,58.31046218304225,105
2IN5_A,45.069761481507754,207
3EC6_A,32.24713940801571,139
1ZXQ_A,39.16046986439258,192
3C9Z_A,44.661838296245705,258
1VMJ_A,19.36045970528593,151
1GU3_A,35.07141286004885,149
1XIP_A,28.42930882030022,388
3VLA_A,20.183795480533387,413
2P17_A,45.97986950829678,277
2HZQ_A,41.13934005304411,174
1BTN_A,35.789719194204366,106
3NGP_A,17.137957871345115,62
4WFV_A,30.561726063820412,156
2XSG_A,168.8835699527932,774
3KMA_A,27.700902512373133,119
3BRN_A,38.192618396753055,157
1SO7_A,110.14937630327282,382
2OZJ_A,82.32590843713783,114
1WP5_A,92.214871360318,323
1NR0_A,185.02216083485783,611
3F3B_A,11.68881088905112,126
1CCZ_A,19.720682036887062,171
2ZX2_A,53.61613563098333,195
2D9R_A,10.266533007787974,104
2D5M_A,53.69916200463467,190
2UUR_A,27.938682860865143,245
1WC2_A,19.386593305684215,181
2XVO_A,7.24,192
2XSK_A,8.679262641492075,110
1MAI_A,18.965479166105983,131
3C4S_A,2.5043961347997645,66
1HKF_A,42.99702315277186,122
1O7I_A,63.213955737637555,119
2R2C_A,41.977636903475165,183
4DT5_A,2.81,143
1GPR_A,44.01370695590182,162
3LYY_A,42.14261501141095,107
1PKO_A,47.25201053923525,139
2C3G_A,9.848878108698472,98
4EIR_A,60.7160868304274,223
2Y0O_A,29.899152161892484,175
1ZX6_A,16.123721654754526,58
3LAA_A,11.21019179140125,200
1GZC_A,43.874567804139105,239
3B7F_A,105.10821471226689,394
2J97_A,2.400499947927514,109
3GCE_A,29.47074481583389,121
2RSP_A,66.23782605128281,124
1EJE_A,56.355237556060395,192
2VGA_A,1.94,207
4GS3_A,22.73279569256716,107
1N26_A,87.98935503798174,325
2Z0U_A,79.59567324924139,155
3KSN_A,43.89457255743585,183
1I0R_A,100.33151548740804,169
1OOT_A,16.50708938607894,60
1ITV_A,69.76532089799345,195
3AZY_A,261.42586865113407,272
4NYQ_A,1.53,164
3TQ5_A,21.918832085674634,152
1AXI_B,95.65142340812288,236
3AAB_A,73.47175783932218,123
2GUF_A,46.42808525020174,594
2CU5_A,44.71195365894897,129
4Q7Z_A,66.55811295401936,250
3FBQ_A,51.56505405795673,292
2WNK_A,12.214213032365205,238
4R1J_A,21.87146085655917,197
1NKR_A,46.0629460629691,201
1SQ9_A,123.06788370651378,397
1NEU_A,48.45036119576406,124
4TKC_A,19.281358873274467,120
1WBA_A,14.509831149947956,175
3C0D_A,236.52410955333923,119
2VC8_A,7.091177617293194,84
3H6Q_A,13.121219455523178,169
5AKR_A,61.13203742719523,378
3SLZ_A,64.12436666353906,132
1G43_A,18.312837027615355,160
1A7S_A,48.26712856592983,225
2V3I_A,0.0,434
2I7F_A,52.92217682597721,108
1VE0_A,17.86601802305147,134
3E5T_A,10.448272584499314,242
1FAS_A,4.27,61
3FT1_A,47.92554642359334,100
1ODM_A,77.5770558863895,331
3FID_A,54.25769622827715,296
